,Binary Completion,passResult,down,yardsToGo,yardlineNumber,quarter,gameClock,num RB,num TE,num WR,num DL,num LB,num DB,defendersInBox,2-Man,Bracket,Cover-0,Cover-1,Cover-2,Cover-3,Cover-6,Goal Line,Prevent,Quarters,Red Zone,possessionTeam,homeTeamAbbr,visitorTeamAbbr,preSnapVisitorScore,preSnapHomeScore,off_score,def_score,score_diff,gameClock_seconds,secondsLeftInHalf
2242,1,C,2,12,40,3,10:21,1,1,3,2,4,5,7.0,0,0,0,0,0,0,0,0,0,1,0,DET,DET,BAL,13,0,0,0,0,621,1521
2243,1,C,1,10,47,3,08:49,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,DET,DET,BAL,13,0,0,0,0,529,1429
2244,1,C,1,10,33,3,08:09,2,1,2,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,DET,DET,BAL,13,0,0,0,0,489,1389
2245,1,C,2,9,13,3,06:43,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,DET,DET,BAL,13,0,0,0,0,403,1303
2246,1,C,1,10,25,3,05:21,2,1,2,2,5,4,7.0,0,0,0,1,0,0,0,0,0,0,0,BAL,DET,BAL,13,7,13,7,6,321,1221
2248,1,C,2,5,43,3,02:14,2,1,2,2,5,4,7.0,0,0,0,0,0,1,0,0,0,0,0,BAL,DET,BAL,13,7,13,7,6,134,1034
2249,0,I,1,10,19,3,01:28,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,BAL,DET,BAL,13,7,13,7,6,88,988
2250,1,C,2,10,19,3,01:23,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,BAL,DET,BAL,13,7,13,7,6,83,983
2251,0,I,3,5,14,3,00:56,1,1,3,1,5,5,6.0,0,0,0,0,0,0,0,0,0,1,0,BAL,DET,BAL,13,7,13,7,6,56,956
2252,0,I,2,7,47,4,14:17,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,DET,DET,BAL,16,7,7,7,0,857,857
2253,1,C,3,7,47,4,14:09,1,2,2,1,4,6,7.0,0,0,0,0,0,1,0,0,0,0,0,DET,DET,BAL,16,7,7,7,0,849,849
2254,1,C,2,6,7,4,09:47,2,1,2,3,4,4,5.0,0,0,0,1,0,0,0,0,0,0,0,DET,DET,BAL,16,7,7,7,0,587,587
2255,1,C,1,10,25,4,08:16,2,1,2,3,4,4,7.0,0,0,0,0,1,0,0,0,0,0,0,BAL,DET,BAL,16,14,16,14,2,496,496
2257,0,IN,3,10,45,4,05:33,1,1,3,1,4,6,6.0,0,0,1,0,0,0,0,0,0,0,0,BAL,DET,BAL,16,14,16,14,2,333,333
2258,1,C,1,10,21,4,05:25,1,2,2,3,4,4,8.0,0,0,0,1,0,0,0,0,0,0,0,DET,DET,BAL,16,14,14,14,0,325,325
2259,1,C,2,9,46,4,03:55,2,1,2,3,4,4,7.0,0,0,0,0,0,1,0,0,0,0,0,DET,DET,BAL,16,14,14,14,0,235,235
2261,0,I,2,13,22,4,00:40,1,1,3,1,4,6,4.0,0,0,0,0,0,0,1,0,0,0,0,BAL,DET,BAL,16,17,16,17,-1,40,40
2263,1,C,4,19,16,4,00:26,1,1,3,1,3,7,4.0,0,0,0,0,0,1,0,0,0,0,0,BAL,DET,BAL,16,17,16,17,-1,26,26
2264,0,I,2,10,48,4,00:06,1,1,3,1,3,7,2.0,0,0,0,0,1,0,0,0,0,0,0,BAL,DET,BAL,16,17,16,17,-1,6,6
2265,1,C,2,9,26,1,14:23,1,2,2,3,4,4,6.0,1,0,0,0,0,0,0,0,0,0,0,JAX,JAX,ARI,0,0,0,0,0,863,1763
2266,0,I,3,3,32,1,13:42,1,1,3,1,5,5,6.0,0,0,0,0,1,0,0,0,0,0,0,JAX,JAX,ARI,0,0,0,0,0,822,1722
2267,1,C,2,8,11,1,12:53,1,2,2,3,4,4,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,0,0,0,0,0,773,1673
2268,0,I,3,1,18,1,12:15,1,1,3,3,3,5,7.0,0,0,0,1,0,0,0,0,0,0,0,ARI,JAX,ARI,0,0,0,0,0,735,1635
2269,1,C,3,5,28,1,10:48,1,1,3,1,5,5,6.0,0,0,0,0,0,0,1,0,0,0,0,JAX,JAX,ARI,0,0,0,0,0,648,1548
2270,1,C,1,10,44,1,10:04,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,0,0,0,0,0,604,1504
2271,1,C,2,3,49,1,09:45,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,0,0,0,0,0,585,1485
2272,1,C,1,10,44,1,09:20,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,0,0,0,0,0,560,1460
2273,0,I,1,10,25,1,06:42,1,2,2,3,4,4,7.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,402,1302
2274,1,C,2,10,25,1,06:35,1,2,2,3,4,4,7.0,0,0,0,1,0,0,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,395,1295
2275,1,C,1,10,38,1,05:21,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,321,1221
2276,0,I,3,7,45,1,03:39,1,1,3,1,5,5,6.0,0,0,0,0,0,0,0,0,0,1,0,JAX,JAX,ARI,7,0,0,0,0,219,1119
2277,1,C,2,8,3,1,02:46,1,1,3,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,7,0,7,0,7,166,1066
2278,1,C,2,8,48,1,00:27,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,27,927
2279,1,C,2,12,39,2,14:21,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,1,0,JAX,JAX,ARI,7,0,0,0,0,861,861
2280,0,IN,3,8,17,2,12:26,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,746,746
2282,1,C,1,20,16,2,10:40,1,1,3,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,ARI,JAX,ARI,7,0,7,0,7,640,640
2283,1,C,2,14,22,2,09:59,1,1,3,1,5,5,5.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,7,0,7,0,7,599,599
2284,0,I,3,4,32,2,09:19,1,2,2,1,5,5,6.0,0,0,0,1,0,0,0,0,0,0,0,ARI,JAX,ARI,7,0,7,0,7,559,559
2286,1,C,1,10,36,2,06:32,1,3,1,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,7,0,7,0,7,392,392
2287,1,C,1,10,37,2,02:15,1,1,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,135,135
2288,1,C,2,16,42,2,01:11,1,1,3,2,4,5,5.0,0,0,0,0,1,0,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,71,71
2289,1,C,3,4,30,2,00:50,1,1,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,50,50
2290,1,C,1,10,17,2,00:44,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,7,0,0,0,0,44,44
2291,1,C,2,5,12,2,00:28,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,JAX,JAX,ARI,7,0,0,0,0,28,28
2293,1,C,1,10,38,2,00:10,1,0,4,1,4,6,4.0,0,0,0,0,1,0,0,0,0,0,0,ARI,JAX,ARI,7,7,7,7,0,10,10
2294,1,C,1,10,25,3,15:00,1,0,4,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,900,1800
2295,0,IN,1,10,43,3,13:19,1,0,4,3,3,5,5.0,0,0,0,0,1,0,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,799,1699
2296,0,I,3,4,28,3,12:38,1,1,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,7,13,13,13,0,758,1658
2298,1,C,2,6,20,3,11:47,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,ARI,JAX,ARI,7,13,7,13,-6,707,1607
2299,1,C,1,10,46,3,11:24,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,684,1584
2300,0,I,3,2,26,3,09:07,1,0,4,1,4,6,6.0,0,0,0,1,0,0,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,547,1447
2301,1,C,4,2,26,3,09:02,1,1,3,1,5,5,6.0,0,0,0,1,0,0,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,542,1442
2302,0,I,1,10,23,3,08:40,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,520,1420
2303,0,I,2,10,23,3,08:35,1,2,2,4,3,4,5.0,0,0,0,1,0,0,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,515,1415
2304,1,C,3,10,23,3,08:31,1,0,4,1,4,6,5.0,0,0,0,0,1,0,0,0,0,0,0,ARI,JAX,ARI,7,13,7,13,-6,511,1411
2305,1,C,1,10,37,3,02:01,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,10,19,10,19,-9,121,1021
2307,1,C,2,10,35,4,13:09,1,2,2,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,24,19,24,19,5,789,789
2308,1,C,2,10,48,4,11:58,1,2,2,2,4,5,5.0,0,0,0,0,1,0,0,0,0,0,0,ARI,JAX,ARI,24,19,24,19,5,718,718
2309,1,C,3,9,49,4,11:19,1,0,4,1,4,6,6.0,0,0,0,0,0,0,0,0,0,1,0,ARI,JAX,ARI,24,19,24,19,5,679,679
2310,1,C,3,8,13,4,09:00,1,1,3,1,4,6,7.0,0,0,1,0,0,0,0,0,0,0,0,ARI,JAX,ARI,24,19,24,19,5,540,540
2311,1,C,1,10,25,4,06:49,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,409,409
2313,1,C,1,10,35,4,05:01,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,301,301
2314,1,C,1,10,23,4,04:56,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,296,296
2315,1,C,2,9,25,4,04:05,1,0,4,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,JAX,ARI,31,19,31,19,12,245,245
2316,1,C,2,8,22,4,01:56,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,116,116
2317,1,C,1,10,31,4,01:32,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,92,92
2318,0,I,1,10,44,4,01:08,1,1,3,2,4,5,5.0,0,0,1,0,0,0,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,68,68
2319,0,I,3,4,50,4,00:57,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,57,57
2320,1,C,4,4,50,4,00:49,1,1,3,1,5,5,5.0,0,0,0,0,0,1,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,49,49
2321,1,C,2,10,25,4,00:24,1,1,3,2,4,5,5.0,0,0,0,0,1,0,0,0,0,0,0,JAX,JAX,ARI,31,19,19,19,0,24,24
2323,1,C,3,9,26,1,13:48,1,1,3,4,1,6,5.0,0,0,0,0,1,0,0,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,828,1728
2324,0,I,1,10,19,1,11:43,1,2,2,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,0,0,0,0,0,703,1603
2326,1,C,1,10,44,1,10:14,1,1,3,2,4,5,4.0,0,0,0,0,0,1,0,0,0,0,0,KC,KC,LAC,0,0,0,0,0,614,1514
2327,0,IN,2,6,29,1,08:27,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,KC,KC,LAC,0,0,0,0,0,507,1407
2328,1,C,1,10,3,1,08:16,2,1,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,496,1396
2329,1,C,3,3,10,1,07:16,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,436,1336
2330,0,I,1,10,18,1,06:50,2,1,2,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,410,1310
2331,1,C,1,10,34,1,04:57,1,2,2,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,KC,KC,LAC,0,0,0,0,0,297,1197
2332,1,C,1,10,49,1,02:48,2,1,2,4,3,4,7.0,0,0,0,0,0,0,1,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,168,1068
2333,0,I,1,10,40,1,01:01,1,2,2,4,2,5,7.0,0,0,0,0,1,0,0,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,61,961
2334,1,C,2,10,40,1,00:57,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,57,957
2335,1,C,2,7,26,2,15:00,1,2,2,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,0,0,0,0,0,900,900
2336,1,C,2,4,4,2,14:01,1,3,1,4,3,4,8.0,0,0,0,0,0,0,0,0,0,0,1,LAC,KC,LAC,0,0,0,0,0,841,841
2337,1,C,3,3,47,2,11:44,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,6,0,0,0,0,704,704
2338,1,C,1,10,28,2,09:37,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,6,0,6,0,6,577,577
2339,1,C,2,12,16,2,07:43,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,LAC,KC,LAC,6,0,6,0,6,463,463
2340,1,C,0,0,2,2,07:36,1,2,2,6,3,2,11.0,0,0,0,0,0,0,0,0,0,0,1,LAC,KC,LAC,12,0,12,0,12,456,456
2342,1,C,1,10,28,2,05:34,2,1,2,4,3,4,6.0,0,0,0,0,0,0,1,0,0,0,0,LAC,KC,LAC,14,0,14,0,14,334,334
2343,1,C,2,5,33,2,04:59,1,2,2,4,3,4,6.0,0,0,0,0,0,0,1,0,0,0,0,LAC,KC,LAC,14,0,14,0,14,299,299
2344,1,C,2,11,44,2,03:40,1,1,3,4,2,5,7.0,0,0,0,0,1,0,0,0,0,0,0,LAC,KC,LAC,14,0,14,0,14,220,220
2345,0,I,3,4,49,2,03:19,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,KC,LAC,14,0,14,0,14,199,199
2346,1,C,1,10,14,2,02:33,1,1,3,2,4,5,4.0,0,0,0,0,0,1,0,0,0,0,0,KC,KC,LAC,14,0,0,0,0,153,153
2347,0,I,2,5,19,2,02:14,1,1,3,2,4,5,5.0,0,0,0,0,0,0,1,0,0,0,0,KC,KC,LAC,14,0,0,0,0,134,134
2348,1,C,3,5,19,2,02:08,1,1,3,2,4,5,5.0,0,0,0,0,1,0,0,0,0,0,0,KC,KC,LAC,14,0,0,0,0,128,128
2349,1,C,1,10,34,2,02:00,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,0,0,0,0,120,120
2350,0,I,1,10,38,2,01:37,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,0,0,0,0,97,97
2351,1,C,2,10,38,2,01:32,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,0,0,0,0,92,92
2352,0,I,1,15,22,2,00:41,1,1,3,2,3,6,5.0,1,0,0,0,0,0,0,0,0,0,0,KC,KC,LAC,14,0,0,0,0,41,41
2353,0,I,2,15,22,2,00:36,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,0,0,0,0,36,36
2354,1,C,1,10,25,3,15:00,1,2,2,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,KC,KC,LAC,14,3,3,3,0,900,1800
2355,0,I,1,10,46,3,13:52,1,2,2,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,KC,KC,LAC,14,3,3,3,0,832,1732
2356,1,C,3,6,50,3,13:10,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,3,3,3,0,790,1690
2357,1,C,1,10,38,3,12:47,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,3,3,3,0,767,1667
2358,0,I,1,10,10,3,10:06,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,0,1,KC,KC,LAC,14,3,3,3,0,606,1506
2360,0,I,3,11,24,3,08:05,1,1,3,4,1,6,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,KC,LAC,14,10,14,10,4,485,1385
2361,1,C,2,6,34,3,07:08,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,10,10,10,0,428,1328
2362,1,C,3,10,40,3,06:20,1,1,3,2,3,6,6.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,10,10,10,0,380,1280
2363,1,C,1,20,30,3,04:52,1,1,3,2,4,5,5.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,14,10,10,10,0,292,1192
2364,0,I,1,10,10,3,03:44,1,2,2,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,KC,KC,LAC,14,10,10,10,0,224,1124
2365,0,I,1,10,45,3,02:11,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,14,17,14,17,-3,131,1031
2366,1,C,2,10,45,3,02:07,1,1,3,4,2,5,6.0,0,0,1,0,0,0,0,0,0,0,0,LAC,KC,LAC,14,17,14,17,-3,127,1027
2367,1,C,2,9,33,3,00:54,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,14,17,14,17,-3,54,954
2368,1,C,3,4,28,3,00:15,1,1,3,4,1,6,7.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,14,17,14,17,-3,15,915
2369,1,C,4,4,28,4,15:00,1,1,3,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,14,17,14,17,-3,900,900
2370,1,C,2,11,20,4,13:44,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,14,17,14,17,-3,824,824
2371,1,C,1,10,28,4,13:33,1,3,1,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,21,17,17,17,0,813,813
2372,1,C,2,3,48,4,11:52,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,KC,KC,LAC,21,17,17,17,0,712,712
2373,1,C,2,11,21,4,07:59,1,2,2,2,3,6,6.0,0,0,0,0,0,0,0,0,0,1,0,KC,KC,LAC,21,17,17,17,0,479,479
2375,0,I,1,11,11,4,04:04,2,1,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,LAC,KC,LAC,21,24,21,24,-3,244,244
2377,0,I,2,6,6,4,02:30,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,LAC,KC,LAC,21,24,21,24,-3,150,150
2378,0,I,3,6,6,4,02:24,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,LAC,KC,LAC,21,24,21,24,-3,144,144
2379,0,I,2,8,27,4,02:00,1,1,3,2,3,6,4.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,24,24,24,24,0,120,120
2380,0,IN,3,8,27,4,01:55,1,1,3,2,3,6,4.0,0,0,0,1,0,0,0,0,0,0,0,KC,KC,LAC,24,24,24,24,0,115,115
2381,0,I,1,10,41,4,01:42,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,LAC,KC,LAC,24,24,24,24,0,102,102
2382,1,C,3,2,49,4,01:04,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,LAC,KC,LAC,24,24,24,24,0,64,64
2383,1,C,1,10,36,4,00:58,1,1,3,4,2,5,6.0,0,0,1,0,0,0,0,0,0,0,0,LAC,KC,LAC,24,24,24,24,0,58,58
2384,0,I,2,4,30,4,00:54,1,1,3,4,2,5,6.0,0,0,1,0,0,0,0,0,0,0,0,LAC,KC,LAC,24,24,24,24,0,54,54
2385,0,I,3,4,30,4,00:51,1,1,3,4,1,6,6.0,0,0,1,0,0,0,0,0,0,0,0,LAC,KC,LAC,24,24,24,24,0,51,51
2386,1,C,1,10,20,4,00:42,1,1,3,4,2,5,7.0,0,0,1,0,0,0,0,0,0,0,0,LAC,KC,LAC,24,24,24,24,0,42,42
2387,0,I,1,10,25,4,00:32,1,1,3,2,3,6,4.0,1,0,0,0,0,0,0,0,0,0,0,KC,KC,LAC,30,24,24,24,0,32,32
2388,0,I,1,10,49,4,00:14,1,1,3,2,3,6,5.0,1,0,0,0,0,0,0,0,0,0,0,KC,KC,LAC,30,24,24,24,0,14,14
2389,0,I,2,10,49,4,00:10,1,1,3,2,3,6,5.0,1,0,0,0,0,0,0,0,0,0,0,KC,KC,LAC,30,24,24,24,0,10,10
2390,0,I,3,10,49,4,00:05,1,1,3,1,3,7,4.0,0,0,0,0,0,0,0,0,1,0,0,KC,KC,LAC,30,24,24,24,0,5,5
2391,0,I,2,3,30,1,12:58,1,2,2,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,0,0,0,0,0,778,1678
2392,0,I,3,3,30,1,12:52,1,1,3,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,0,0,0,0,0,772,1672
2393,1,C,1,10,43,1,10:16,1,2,2,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NO,NE,NO,0,0,0,0,0,616,1516
2394,1,C,3,7,11,1,07:40,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NO,NE,NO,0,0,0,0,0,460,1360
2396,1,C,3,16,19,1,06:15,1,1,3,3,2,6,4.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,375,1275
2397,1,C,1,10,26,1,04:11,1,2,2,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,NO,NE,NO,7,0,7,0,7,251,1151
2398,1,C,2,7,40,1,02:50,2,1,2,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NO,NE,NO,7,0,7,0,7,170,1070
2399,1,C,1,10,41,1,01:29,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NO,NE,NO,7,0,7,0,7,89,989
2400,0,I,2,6,37,1,00:44,1,2,2,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NO,NE,NO,7,0,7,0,7,44,944
2401,1,C,2,12,40,2,15:00,1,2,2,3,2,6,5.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,900,900
2402,0,I,3,5,47,2,14:27,1,1,3,3,2,6,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,867,867
2403,0,I,1,10,20,2,14:15,1,2,2,3,3,5,8.0,0,0,0,1,0,0,0,0,0,0,0,NO,NE,NO,7,0,7,0,7,855,855
2404,0,I,1,10,33,2,11:14,2,1,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,674,674
2405,1,C,2,10,33,2,11:09,1,2,2,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,669,669
2406,1,C,3,8,35,2,10:30,1,1,3,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,630,630
2407,0,I,1,10,44,2,09:54,2,1,2,4,3,4,8.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,594,594
2408,0,I,2,10,44,2,09:46,1,1,3,4,2,5,5.0,0,0,0,0,0,0,0,0,0,1,0,NE,NE,NO,7,0,0,0,0,586,586
2409,1,C,3,10,44,2,09:42,1,1,3,3,2,6,6.0,0,0,1,0,0,0,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,582,582
2410,1,C,2,9,27,2,03:40,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NE,NE,NO,7,0,0,0,0,220,220
2411,0,I,1,10,44,2,03:07,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,187,187
2412,0,I,2,10,44,2,03:01,1,2,2,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,181,181
2413,0,IN,3,10,44,2,02:56,1,1,3,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,7,0,0,0,0,176,176
2414,1,C,1,10,25,2,01:44,1,1,3,3,2,6,5.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,14,0,0,0,0,104,104
2415,1,C,1,10,44,2,01:23,1,1,3,3,2,6,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,14,0,0,0,0,83,83
2417,1,C,2,8,29,2,01:12,1,1,3,3,2,6,5.0,0,0,1,0,0,0,0,0,0,0,0,NE,NE,NO,14,0,0,0,0,72,72
2418,0,IN,1,10,25,3,15:00,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,14,3,3,3,0,900,1800
2419,1,C,2,9,26,3,14:20,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,NE,NE,NO,21,3,3,3,0,860,1760
2420,0,I,2,11,41,3,11:45,1,2,2,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NO,NE,NO,21,3,21,3,18,705,1605
2421,1,C,3,11,41,3,11:35,1,1,3,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,NO,NE,NO,21,3,21,3,18,695,1595
2422,1,C,1,20,10,3,10:19,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,NE,NE,NO,21,3,3,3,0,619,1519
2423,1,C,2,10,20,3,09:44,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,NE,NO,21,3,3,3,0,584,1484
2424,1,C,3,2,28,3,09:10,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,NE,NE,NO,21,3,3,3,0,550,1450
2425,1,C,2,8,43,3,07:50,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NE,NE,NO,21,3,3,3,0,470,1370
2426,0,I,1,10,34,3,06:37,1,1,3,4,2,5,6.0,0,0,1,0,0,0,0,0,0,0,0,NE,NE,NO,21,3,3,3,0,397,1297
